name,x1,y1,x2,y2,xsize,ysize
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000512-0000002048.tif,113.86999625734848,37.751789646651304,113.9159899998954,37.705795904104384,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001536-0000000000.tif,113.6860212871608,37.659802161557465,113.73201502970772,37.613808419010546,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002048-0000002560.tif,113.9159899998954,37.613808419010546,113.96198374244233,37.56781467646363,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000000-0000000000.tif,113.6860212871608,37.79778338919822,113.73201502970772,37.751789646651304,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000000-0000000512.tif,113.73201502970772,37.79778338919822,113.77800877225465,37.751789646651304,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000000-0000001024.tif,113.77800877225464,37.79778338919822,113.82400251480156,37.751789646651304,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000000-0000001536.tif,113.82400251480156,37.79778338919822,113.86999625734849,37.751789646651304,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000000-0000002048.tif,113.86999625734848,37.79778338919822,113.9159899998954,37.751789646651304,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000000-0000002560.tif,113.9159899998954,37.79778338919822,113.96198374244233,37.751789646651304,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000000-0000003072.tif,113.96198374244231,37.79778338919822,114.00797748498924,37.751789646651304,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000000-0000003584.tif,114.00797748498924,37.79778338919822,114.05397122753617,37.751789646651304,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000000-0000004096.tif,114.05397122753615,37.79778338919822,114.07184770169013,37.751789646651304,199,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000512-0000000000.tif,113.6860212871608,37.751789646651304,113.73201502970772,37.705795904104384,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000512-0000000512.tif,113.73201502970772,37.751789646651304,113.77800877225465,37.705795904104384,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000512-0000001024.tif,113.77800877225464,37.751789646651304,113.82400251480156,37.705795904104384,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000512-0000001536.tif,113.82400251480156,37.751789646651304,113.86999625734849,37.705795904104384,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000512-0000002560.tif,113.9159899998954,37.751789646651304,113.96198374244233,37.705795904104384,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000512-0000003072.tif,113.96198374244231,37.751789646651304,114.00797748498924,37.705795904104384,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000512-0000003584.tif,114.00797748498924,37.751789646651304,114.05397122753617,37.705795904104384,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000000512-0000004096.tif,114.05397122753615,37.751789646651304,114.07184770169013,37.705795904104384,199,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001024-0000000000.tif,113.6860212871608,37.705795904104384,113.73201502970772,37.659802161557465,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001024-0000000512.tif,113.73201502970772,37.705795904104384,113.77800877225465,37.659802161557465,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001024-0000001024.tif,113.77800877225464,37.705795904104384,113.82400251480156,37.659802161557465,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001024-0000001536.tif,113.82400251480156,37.705795904104384,113.86999625734849,37.659802161557465,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001024-0000002048.tif,113.86999625734848,37.705795904104384,113.9159899998954,37.659802161557465,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001024-0000002560.tif,113.9159899998954,37.705795904104384,113.96198374244233,37.659802161557465,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001024-0000003072.tif,113.96198374244231,37.705795904104384,114.00797748498924,37.659802161557465,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001024-0000003584.tif,114.00797748498924,37.705795904104384,114.05397122753617,37.659802161557465,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001024-0000004096.tif,114.05397122753615,37.705795904104384,114.07184770169013,37.659802161557465,199,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001536-0000000512.tif,113.73201502970772,37.659802161557465,113.77800877225465,37.613808419010546,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001536-0000001024.tif,113.77800877225464,37.659802161557465,113.82400251480156,37.613808419010546,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001536-0000001536.tif,113.82400251480156,37.659802161557465,113.86999625734849,37.613808419010546,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001536-0000002048.tif,113.86999625734848,37.659802161557465,113.9159899998954,37.613808419010546,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001536-0000002560.tif,113.9159899998954,37.659802161557465,113.96198374244233,37.613808419010546,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001536-0000003072.tif,113.96198374244231,37.659802161557465,114.00797748498924,37.613808419010546,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001536-0000003584.tif,114.00797748498924,37.659802161557465,114.05397122753617,37.613808419010546,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000001536-0000004096.tif,114.05397122753615,37.659802161557465,114.07184770169013,37.613808419010546,199,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002048-0000000000.tif,113.6860212871608,37.613808419010546,113.73201502970772,37.56781467646363,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002048-0000000512.tif,113.73201502970772,37.613808419010546,113.77800877225465,37.56781467646363,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002048-0000001024.tif,113.77800877225464,37.613808419010546,113.82400251480156,37.56781467646363,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002048-0000001536.tif,113.82400251480156,37.613808419010546,113.86999625734849,37.56781467646363,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002048-0000002048.tif,113.86999625734848,37.613808419010546,113.9159899998954,37.56781467646363,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002048-0000003072.tif,113.96198374244231,37.613808419010546,114.00797748498924,37.56781467646363,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002048-0000003584.tif,114.00797748498924,37.613808419010546,114.05397122753617,37.56781467646363,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002048-0000004096.tif,114.05397122753615,37.613808419010546,114.07184770169013,37.56781467646363,199,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002560-0000000000.tif,113.6860212871608,37.56781467646363,113.73201502970772,37.52182093391671,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002560-0000000512.tif,113.73201502970772,37.56781467646363,113.77800877225465,37.52182093391671,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002560-0000001024.tif,113.77800877225464,37.56781467646363,113.82400251480156,37.52182093391671,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002560-0000001536.tif,113.82400251480156,37.56781467646363,113.86999625734849,37.52182093391671,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002560-0000002048.tif,113.86999625734848,37.56781467646363,113.9159899998954,37.52182093391671,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002560-0000002560.tif,113.9159899998954,37.56781467646363,113.96198374244233,37.52182093391671,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002560-0000003072.tif,113.96198374244231,37.56781467646363,114.00797748498924,37.52182093391671,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002560-0000003584.tif,114.00797748498924,37.56781467646363,114.05397122753617,37.52182093391671,512,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000002560-0000004096.tif,114.05397122753615,37.56781467646363,114.07184770169013,37.52182093391671,199,512
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000003072-0000000000.tif,113.6860212871608,37.52182093391671,113.73201502970772,37.476456012068674,512,505
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000003072-0000000512.tif,113.73201502970772,37.52182093391671,113.77800877225465,37.476456012068674,512,505
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000003072-0000001024.tif,113.77800877225464,37.52182093391671,113.82400251480156,37.476456012068674,512,505
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000003072-0000001536.tif,113.82400251480156,37.52182093391671,113.86999625734849,37.476456012068674,512,505
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000003072-0000002048.tif,113.86999625734848,37.52182093391671,113.9159899998954,37.476456012068674,512,505
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000003072-0000002560.tif,113.9159899998954,37.52182093391671,113.96198374244233,37.476456012068674,512,505
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000003072-0000003072.tif,113.96198374244231,37.52182093391671,114.00797748498924,37.476456012068674,512,505
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000003072-0000003584.tif,114.00797748498924,37.52182093391671,114.05397122753617,37.476456012068674,512,505
/DATA_HUABEI/2020/HB_2020_10_10/s2_10_10-0000003072-0000004096.tif,114.05397122753615,37.52182093391671,114.07184770169013,37.476456012068674,199,505
/DATA_HUABEI/2020/HB_2020_10_11/s2_10_11-0000000512-0000002048.tif,113.86999625734848,38.07302719225245,113.9159899998954,38.02703344970553,512,512
/DATA_HUABEI/2020/HB_2020_10_11/s2_10_11-0000001536-0000000000.tif,113.6860212871608,37.98103970715861,113.73201502970772,37.93504596461169,512,512
/DATA_HUABEI/2020/HB_2020_10_11/s2_10_11-0000002048-0000002560.tif,113.9159899998954,37.93504596461169,113.96198374244233,37.88905222206477,512,512
/DATA_HUABEI/2020/HB_2020_10_11/s2_10_11-0000000000-0000000000.tif,113.6860212871608,38.119020934799366,113.73201502970772,38.07302719225245,512,512
/DATA_HUABEI/2020/HB_2020_10_11/s2_10_11-0000000000-0000000512.tif,113.73201502970772,38.119020934799366,113.77800877225465,38.07302719225245,512,512
/DATA_HUABEI/2020/HB_2020_10_11/s2_10_11-0000000000-0000001024.tif,113.77800877225464,38.119020934799366,113.82400251480156,38.07302719225245,512,512
/DATA_HUABEI/2020/HB_2020_10_11/s2_10_11-0000000000-0000001536.tif,113.82400251480156,38.119020934799366,113.86999625734849,38.07302719225245,512,512
/DATA_HUABEI/2020/HB_2020_10_11/s2_10_11-0000000000-0000002048.tif,113.86999625734848,38.119020934799366,113.9159899998954,38.07302719225245,512,512
/DATA_HUABEI/2020/HB_2020_10_11/s2_10_11-0000000000-0000002560.tif,113.9159899998954,38.119020934799366,113.96198374244233,38.07302719225245,512,512
/DATA_HUABEI/2020/HB_2020_10_11/s2_10_11-0000000000-0000003072.tif,113.96198374244231,38.119020934799366,114.00797748498924,38.07302719225245,512,512
/DATA_HUABEI/2020/HB_2020_10_11/s2_10_11-0000000000-0000003584.tif,114.00797748498924,38.119020934799366,114.05397122753617,38.07302719225245,512,512
/DATA_HUABEI/2020/HB_2020_10_11/s2_10_11-0000000000-0000004096.tif,114.05397122753615,38.119020934799366,114.07184770169013,38.07302719225245,199,512
/DATA_HUABEI/2020/HB_2020_10_11/s2_10_11-0000000512-0000000000.tif,113.6860212871608,38.07302719225245,113.73201502970772,38.02703344970553,512,512
/DATA_HUABEI/2020/HB_2020_10_11/s2_10_11-0000000512-0000000512.tif,113.73201502970772,38.07302719225245,113.77800877225465,38.02703344970553,512,512
